taxon_sciname,year,catch_spp,usd_spp,usd_kg_2014
Dasyatis,2014,15892.017310697762,14420438.910455376,0.9074014096843585
Dasyatis pastinaca,2014,3.4952214356972062,3863.177286937445,1.1052739741986737
Deania calcea,2014,218.2038699970711,388977.40482043446,1.78263293325483
Decapoda,2014,248118.61390819028,551881836.084429,2.2242661579942498
Decapterus,2014,338919.472018935,313318832.44788,0.9244639459085883
Decapterus macarellus,2014,1765.7460474647858,6976747.124569802,3.9511611166208422
Decapterus macrosoma,2014,21583,10832801.228799999,0.5019136
Decapterus maruadsi,2014,506.6601623142012,684292.8100005182,1.3505952527922642
Decapterus punctatus,2014,120.13232682553698,56842.690875251086,0.47316731788439664
Decapterus russelli,2014,29524.342590795084,44214995.14850488,1.4975776348798349
Dendrobranchiata,2014,183473.92935029083,268470975.61983025,1.463264980319149
Dentex,2014,17630.1584785209,138746037.88631287,7.869812290987023
Dentex angolensis,2014,42.1953826271,17468.888407619404,0.41400000000000003
Dentex congoensis,2014,4.3309043752,21476.954796616803,4.959
Dentex dentex,2014,266.0286358927174,4779481.290411694,17.966040664656635
Dentex gibbosus,2014,20.867390446800002,51064.2170790292,2.4470820733054266
Dentex macrophthalmus,2014,3057.501063027346,7848778.752827609,2.5670567535490045
Diagramma pictum,2014,10.049899851100001,15676.453204653159,1.5598616341373102
Diapterus rhombeus,2014,16.0133535063,5793.727105604505,0.36180598294574134
Diastobranchus capensis,2014,2.38229271774963,32920.54984380624,13.818851729901509
Dicentrarchus,2014,102.6917989688,445180.7032820388,4.335114466319695
Dicentrarchus labrax,2014,4824.21819749374,60849945.37538696,12.613431417136043
Dicentrarchus punctatus,2014,73.37006776159484,557209.0878013154,7.594501474523421
Dicologlossa cuneata,2014,577.0498057924908,3069266.229141419,5.3188930978431666
Diodontidae,2014,0.11204802419872235,43.939879059309256,0.3921521987873686
Diplodus,2014,4572.353247319687,16180010.38011242,3.5386614954995306
Diplodus annularis,2014,333.8576459016975,464697.9032456425,1.3919043309329215
Diplodus argenteus argenteus,2014,20.990635211900003,126738.80893397176,6.037873921134175
Diplodus puntazzo,2014,0.9249999999999999,6806.3951800375025,7.358265059500003
Diplodus sargus sargus,2014,3022.223121679487,14221898.920759598,4.705773977685774
Diplodus vulgaris,2014,41.631661975997446,172147.1555123735,4.1350056025057125
Dipturus batis,2014,220.8717526733999,354414.5976813126,1.6046171291327629
Dipturus innominatus,2014,512.1929343161693,749432.2197152815,1.4631834402710988
Dipturus oxyrinchus,2014,88.95129010039999,137080.39959737397,1.5410726414720943
Dissostichus eleginoides,2014,19275.851701239924,157900958.04568288,8.191646236597984
Dissostichus mawsoni,2014,23.88955,212210.3054388855,8.882976256936002
Donax,2014,692.228686120853,3568503.8349817875,5.155093838972716
Dorosoma cepedianum,2014,334.30410788,87412.6322935453,0.2614763930000001
Doryteuthis gahi,2014,48820,278711403.6243489,5.7089595170903085
Doryteuthis opalescens,2014,28935.674944896,42334302.644299164,1.463048735684203
Doryteuthis pealeii,2014,5129.953155039996,12000579.011938224,2.3393155160000014
Dosidicus gigas,2014,511953.1,264127082.7056866,0.5159204675304957
Drepane,2014,264.25362343168143,422789.32587532245,1.5999376674001518
Drepane punctata,2014,440.9830411753003,457303.38833127904,1.037009013118695
Dussumieria,2014,8473.108287266747,2672151.2305920674,0.315368474
Dussumieria acuta,2014,14813.8513559872,5986786.309021912,0.4041343581189829
Dussumieria elopsoides,2014,610.6202847933581,206256.7252380974,0.33778230166051126
Echeneidae,2014,0.0358589822311891,96.20964932628034,2.6829999999999994
Echinodermata,2014,283.2756459888076,595152.8572185851,2.1009672580257748
Echinoidea,2014,23373.041106059194,71994257.50234003,3.0802263674484505
Elagatis bipinnulata,2014,4733.853468195766,11817279.072450384,2.4963339384804306
Elasmobranchii,2014,86477.83719912654,216000163.63875332,2.497751685687798
Electrona carlsbergi,2014,0.0021249999999999997,3.1090241728750003,1.4630701990000003
Eledone,2014,5622.775051045904,27444506.783123575,4.88095407231676
Eledone cirrhosa,2014,0.9999999999999996,1203.590412,1.2035904120000005
Eleginus gracilis,2014,28990,29163519.992880017,1.0059855120000005
Eleginus nawaga,2014,266.3565379822395,267950.8182366104,1.005985511999999
Eleutheronema tetradactylum,2014,332.85675683799997,2251166.1728935232,6.763168019416703
Elops lacerta,2014,576.4706716557,634625.8958462726,1.1008814967525462
Elops saurus,2014,224.36701484,358717.6250120692,1.5987984029999995
Emmelichthys nitidus nitidus,2014,544.9661885592124,2489892.644026794,4.568893807172881
Engraulidae,2014,66115.67067720456,16292859.264628401,0.24642961491194362
Engraulis anchoita,2014,13981.303904931,11135056.039099043,0.7964247193834242
Engraulis capensis,2014,240338.25,88204342.4064455,0.3670008515350574
Engraulis encrasicolus,2014,332473.57145352516,333613735.545512,1.0034293375169707
Engraulis japonicus,2014,1031991.8733883094,424016680.9337966,0.4108721123371202
Engraulis mordax,2014,44392,11621721.278799992,0.2617976499999998
Engraulis ringens,2014,3625853.539999999,950439361.5536897,0.2621284481208499
Ensis directus,2014,1.4376894101354354,23934.168829513907,16.64766302150005
Ensis siliqua,2014,4846.116112405503,7527612.240859481,1.5533289063358704
Eopsetta jordani,2014,2377.271136079998,5936045.439605789,2.4969997530000017
Ephippidae,2014,3830.3432566399956,1444993.4619695928,0.37724907799442275
Epigonus telescopus,2014,437.9507273678321,950647.1552159602,2.1706714838208674
Epinephelus,2014,106242.24736180578,524999975.5254141,4.941536804445952
Epinephelus aeneus,2014,230.81045634759238,986380.055098543,4.273550127265853
Epinephelus analogus,2014,3.39451001306118e-4,2.0014031037008717,5.896
Epinephelus areolatus,2014,4.0567672933,23001.87055301099,5.669999999999997
Epinephelus caninus,2014,0.25,947.3529238749998,3.7894116954999992
Epinephelus chlorostigma,2014,0.4957353108,2810.8192122360015,5.670000000000003
Epinephelus coioides,2014,1176.2313907345408,11527877.861610826,9.800688837603476
Epinephelus fasciatus,2014,1.4880751174000002,14685.813333620601,9.869
Epinephelus fuscoguttatus,2014,0.3965882486,3494.3390584146014,8.811000000000003
Epinephelus guttatus,2014,22.1603495061416,55578.156561403135,2.508
Epinephelus itajara,2014,33.3654734756,484231.0416526841,14.512937813000011
Epinephelus malabaricus,2014,17.19070668028828,278464.73394104326,16.198562346499973
Epinephelus marginatus,2014,169.1445811344597,1646319.9002906214,9.733211015385097
Epinephelus morio,2014,60.040612264,343584.8413896384,5.722540600999997
Epinephelus morrhua,2014,0.2065563795,1299.652739814,6.292
Epinephelus multinotatus,2014,105.57756827740911,1082658.459005069,10.254625832642235
Epinephelus striatus,2014,17.670187345932632,174867.40539318972,9.896182873999981
Epinephelus summana,2014,0.2891789313,1639.6445404709996,5.669999999999998
Epinephelus tauvina,2014,7.766519869,44036.167657229984,5.669999999999998
Eptatretus cirrhatus,2014,294.61019942837083,432770.4396135498,1.4689594605117198
Erimacrus isenbeckii,2014,121.8106490974999,281383.1763033499,2.310004735941639
Esox lucius,2014,450.21360230943674,835331.8345898803,1.855412253883319
Etelis carbunculus,2014,4.420909523026427,42051.48049016986,9.511952296499981
Etelis coruscans,2014,0.4420909523026426,4652.97359405448,10.524923819000009
Ethmalosa fimbriata,2014,27387.908814462102,10072887.1945324,0.36778591833245194
Etmopterus,2014,210.46845673455002,370843.23244145344,1.7619896025995645
Etrumeus whiteheadi,2014,34434,15979810.397715,0.4640706975
Eucinostomus,2014,18.2146026409,6413.747506263919,0.3521211871985701
Eucinostomus argenteus,2014,27.0203905687379,41233.11600789403,1.526
Euphausia superba,2014,147623.30026173973,175622962.53183553,1.1896696674607037
Euthynnus affinis,2014,26.76880133242336,41613.157015547054,1.5545394244135864
Euthynnus alletteratus,2014,7317.215222225416,14071092.308115711,1.923011949324105
Euthynnus lineatus,2014,4076.0598500517112,7921630.89484605,1.9434530370660656
Eutrigla gurnardus,2014,1554.1365914858993,691348.3109725983,0.44484398267182224
Exocoetidae,2014,7678.289200702094,9401528.121997045,1.2244300619905515
Farfantepenaeus aztecus,2014,4648.627159200339,12878481.654755948,2.770383860376386
Farfantepenaeus brasiliensis,2014,463.4214109099845,1145476.0424344938,2.4717805769595578
Farfantepenaeus brevirostris,2014,1823.2236089452233,3390606.7085107905,1.8596768338647909
Farfantepenaeus californiensis,2014,10070.772391887323,25310336.419933017,2.5132467932968257
Farfantepenaeus duorarum,2014,2033.3289539704604,4793422.967769265,2.357426209079056
Farfantepenaeus notialis,2014,3401.2313443361936,10312536.937066685,3.0320010293446673
Farfantepenaeus paulensis,2014,8,11704.561592000002,1.4630701990000001
Farfantepenaeus subtilis,2014,3614.798173019544,14632247.75190726,4.0478740586738
Fenneropenaeus chinensis,2014,107177.7346795128,471737864.1662962,4.401453954750078
Fenneropenaeus indicus,2014,48646.90073559595,259332390.27731186,5.330912891796064
Fenneropenaeus merguiensis,2014,22910.03950392434,107597490.41805796,4.696521383109235
Fistularia tabacaria,2014,3.2219562336,2257.293042155139,0.7005970529999999
Gadiformes,2014,6052.95518210274,11826837.151949035,1.9538947169009937
Gadus macrocephalus,2014,275564.4865310932,150269739.3273,0.5453160573009628
Gadus morhua,2014,1139498.1394757957,3164498608.724127,2.777098530568811
Gadus ogac,2014,32.18731021954825,120814.5423729603,3.7534836415000052
Gaidropsarus,2014,117.2288763636364,76456.84756980886,0.6522014877345123
Gaidropsarus ensis,2014,1.7914011254717617,2620.945601132795,1.4630701990000003
Galeocerdo cuvier,2014,1543.358127926946,2596423.513403765,1.6823208213451448
Galeoides decadactylus,2014,3242.0956021866,37136806.29002998,11.454568540478393
Galeorhinus galeus,2014,3025.3530952649976,4609329.115718057,1.5235673227472697
Galeus,2014,49,71690.439751,1.463070199
Galeus melastomus,2014,59.73071317655791,248465.0521949036,4.159753650696689
Gasterosteus aculeatus,2014,43.71959999999999,71951.952072054,1.645759615185272
Gastropoda,2014,21305.23493443649,58993545.766681775,2.768969502013244
Gazza minuta,2014,451.0431642078352,1387336.8871969187,3.075840622999999
Gempylidae,2014,253.37547726299437,347434.99533903145,1.3712258151107766
Genyatremus luteus,2014,2.2444223997000012,6652.612656956578,2.964064455000001
Genyonemus lineatus,2014,2.9823674,6417.133791147371,2.151691234
Genypterus,2014,479.88932186391816,978056.0508897231,2.038086713600745
Genypterus blacodes,2014,23872.87510584287,38825877.93939876,1.6263595301052007
Genypterus capensis,2014,6891.57463043339,11430232.34508103,1.6585806521785018
Gerreidae,2014,2089.3954261931412,3162416.4076793087,1.5135557243183984
Gerres,2014,2664.5019306157237,2742159.8980110576,1.029145397307852
Gerres nigri,2014,137.240210554,220956.73899194,1.61
Gerres oyena,2014,109.2659894376,180398.14856147752,1.6509999999999994
Ginglymostoma cirratum,2014,18.015606588150852,20607.520148125706,1.1438704573888505
Girella tricuspidata,2014,57.96912279857421,136760.8118142392,2.3592009885925496
Glycymeris glycymeris,2014,2392.7273823195333,899986.501380885,0.3761341588812468
Glyptocephalus cynoglossus,2014,5511.456126800136,14789851.89584767,2.6834744857951764
Glyptocephalus zachirus,2014,4747.33926428001,2634245.548958751,0.5548888339999997
Gnathanodon speciosus,2014,121.05254805893485,629753.7891342696,5.202317499567806
Gobiidae,2014,20483.133226428985,18149763.76713039,0.886083372426251
Gobionotothen acuta,2014,2.75874,13344.889611859171,4.837313270500001
Gobionotothen gibberifrons,2014,0.196361,287.28992734583903,1.463070199
Grammoplites suppositus,2014,12.7310493992,31052.502034208617,2.4391156660000006
Gymnocephalus cernua,2014,266.0027,82819.94478770274,0.31135001557391234
Gymnocranius,2014,126.53978458045377,672953.7112159448,5.318119621012015
Gymnocranius grandoculis,2014,4.727259602471131,37520.760221059376,7.93710592949999
Gymnosarda unicolor,2014,43.055425541299996,153299.98247454152,3.5605264736610676
Gymnothorax,2014,252.999962744,356925.1982990686,1.4107717425248247
Haemulidae,2014,8856.977309244132,15463386.04376533,1.745898798637094
Haemulon,2014,11.6595424954,22112.2885539801,1.8964971020693124
Haemulon aurolineatum,2014,54.18901657799675,112748.49933754033,2.080652251277825
Haemulon steindachneri,2014,12.9526316694585,16061.263270128537,1.2399999999999998
Haliotidae,2014,1017.3707361143989,32316173.76929168,31.764402711950883
Haliotis,2014,799.2536417867433,19402671.304831706,24.275987359227724
Haliotis tuberculata,2014,26.944631818181776,764826.1681557425,28.385103694000037
Haliporoides sibogae,2014,77.65820663373313,440062.0720867501,5.666652517000002
Haliporoides triarthrus,2014,1851,4575086.1642195005,2.4716835030899516
Harengula clupeola,2014,33.1204234969,13056.848146335762,0.3942234660000001
Harengula jaguana,2014,0.600453123749732,133.3005934724405,0.222
Harpadon nehereus,2014,111517.13009567451,33737715.70773502,0.3025339306955822
Helicolenus dactylopterus,2014,1841.1618473284473,7334083.3495685365,3.9833995909758824
Hemiramphidae,2014,10134.10446312948,7176910.91447347,0.7081938952361254
Hemiramphus,2014,24610.31679294171,26589937.128260147,1.0804386368519316
Hemiramphus brasiliensis,2014,253.3484599065,335254.78453697165,1.3232951353274447
Heptranchias perlo,2014,1.4716459016974475,2153.1223409704685,1.4630709320000026
Heterocarpus reedi,2014,5161.17,12738065.408540118,2.468057709500001
Hexanchus griseus,2014,43.51948502428725,75684.85129314527,1.7391026399073255
Hilsa kelee,2014,203.90604338965582,64305.53774317355,0.315368474
Himantura,2014,9403.92550546671,8409078.057268256,0.8942093440000001
Hippocampus,2014,2.8333190268,10485.1761376874,3.7006690875646084
Hippoglossoides elassodon,2014,17512.92958247198,4893820.397956388,0.27944041999999963
Hippoglossoides platessoides,2014,3673.4669602404188,4352636.132587314,1.184885063537483
Hippoglossus hippoglossus,2014,8546.014767059542,89128460.11350212,10.429242464808995
Hippoglossus stenolepis,2014,8372.999999999998,56482153.374888524,6.745748641453307
Holocentridae,2014,3.720956145602869,11805.04511308917,3.1725837798543894
Holothuria atra,2014,168,180936.0000000001,1.0770000000000004
Holothuria edulis,2014,168,180936.00000000003,1.0770000000000002
Holothuriidae,2014,148.0597966537738,372365.02585840574,2.5149637799999964
Holothuroidea,2014,3466.07878038593,5081271.492045773,1.466
Homarus americanus,2014,92926.586589816,768160076.8079988,8.266311127930562
Homarus gammarus,2014,4062.6078845971833,50447260.304420374,12.417457391269336
Hoplostethus atlanticus,2014,9800.122833141464,47503158.59218453,4.847200326055222
Hydrolagus,2014,673.5731794374057,1233710.4247967498,1.8315907795307296
Hydrolagus novaezealandiae,2014,1303.114116609047,2449664.997013156,1.8798545467281518
Hyperoglyphe antarctica,2014,1231.3630176737543,5269462.228635117,4.279373469076561
Hypoptychus dybowskii,2014,107.8855715284995,157844.16460543123,1.4630701990000068
Hyporhamphus,2014,33.76071100445131,36489.77916206018,1.0808356245000006
Hyporhamphus sajori,2014,1166.6640476244006,1706911.4003239768,1.4630701989999995
Hyporthodus flavolimbatus,2014,0.2345782988,1795.1516005275969,7.652675502000004
Hyporthodus niveatus,2014,1.298846636600001,8902.65112348652,6.8542743019999985
Ibacus ciliatus,2014,176.2786452145005,1619753.9260131516,9.188599810499975
Ilisha africana,2014,812.7663779984,228331.24043920063,0.28093096198382617
Ilisha elongata,2014,65525.34609326477,15284249.66931509,0.23325706128374238
Illex argentinus,2014,603536.8376005668,764627262.2295684,1.2669106748635857
Illex coindetii,2014,2776.408137687709,4280930.880552577,1.5418953800207083
Illex illecebrosus,2014,4749.477420878141,3462477.2263077204,0.7290227786086697
Inermiidae,2014,76.9999999916,112656.40531071022,1.463070199
Isacia conceptionis,2014,67.872,104923.618244592,1.5459043234999998
Isopisthus parvipinnis,2014,269.0277403210002,1157997.7511914305,4.304380469499999
Istiompax indica,2014,2382.3236327083987,5354854.127942787,2.2477441999998122
Istiophoridae,2014,711.2116585939295,1218199.395979045,1.712850712244276
Istiophorus albicans,2014,806.8349177081468,2151026.696235872,2.666005956145238
Istiophorus platypterus,2014,716.0893713215135,1244322.08629828,1.7376631131976374
Isurus,2014,3390.741982048442,3209089.8464169647,0.9464270249422706
Isurus oxyrinchus,2014,13928.658040837283,36574686.02219691,2.6258585654816127
Isurus paucus,2014,375.35692462227644,460434.48381001496,1.2266577585410272
Jasus edwardsii,2014,2180.5919343134883,45789837.919989124,20.99881101064654
Jasus lalandii,2014,1781,33528535.041514006,18.825679416908482
Jasus tristani,2014,356,7594192,21.332
Kajikia albida,2014,185.26264564718062,621901.6076050904,3.356864549961449
Kajikia audax,2014,1996.8846678992186,4825037.6316411905,2.4162825771591865
Kathetostoma giganteum,2014,2375.9399371689606,8769520.219032694,3.690968816948282
Katsuwonus pelamis,2014,1572977.626419619,2679709016.4026647,1.703590039295197
Konosirus punctatus,2014,5130.881655685904,3337390.2059625476,0.6504516046017437
Kyphosidae,2014,1.990040198104547,6631.604925391587,3.3323974720249323
Kyphosus,2014,1.8984627902780815,4587.932885473075,2.4166567335254685
Labridae,2014,1236.1037928356059,2521972.809555706,2.0402597453166402
Labrus bergylta,2014,202.7271102309069,319859.6318465051,1.5777842020348627
Lactarius lactarius,2014,25358.90188218804,24295279.816198207,0.9580572506281545
Laemonema longipes,2014,22872,22940421.759540044,1.002991507500002
Lagocephalus laevigatus,2014,8.589419888199991,33132.33220011757,3.8573422456194324
Lamna nasus,2014,158.1045760056565,515457.5206099115,3.2602315102598296
Lamnidae,2014,1.4118685455137263,2015.5189454297883,1.4275542520117666
Lamniformes,2014,0.1735113167999999,317.93012193967667,1.8323307539999998
Lampris,2014,28.83709330325846,119981.57863008471,4.160668253499993
Lampris guttatus,2014,1252.7448984421858,3899172.445368849,3.1125031522519477
Larimichthys crocea,2014,73052.2641089356,150602512.27001184,2.061572137523804
Larimichthys polyactis,2014,280049.29327392514,161904794.67804277,0.5781296313420028
Larimus breviceps,2014,103.2191699227,444294.5790932716,4.304380469499999
Lateolabrax japonicus,2014,5455.3329393888,26209096.61631007,4.804307437787008
Lates calcarifer,2014,71729.69654704789,364343549.49876225,5.079396219943401
Latridae,2014,454.82377483863763,552252.5937469348,1.2142122384496346
Leiognathidae,2014,333962.86719095317,222343091.07686368,0.6657718953818074
Leiognathus,2014,89759.55483091615,106305621.58772187,1.1843376650872905
Leiostomus xanthurus,2014,69.177769512,122061.8673636663,1.7644666519999999
Lepidocybium flavobrunneum,2014,541.6510630715514,1292533.0454561207,2.3862835939553557
Lepidonotothen mizops,2014,0.03626,53.05092541574,1.4630701989999997
Lepidonotothen squamifrons,2014,7.20259,48275.18457632359,6.702475717252209
Lepidoperca pulchella,2014,0.7883321571394964,1873.267643945142,2.3762415715
Lepidopsetta bilineata,2014,53187.42428852625,18419151.83971671,0.34630652049999994
Lepidopus caudatus,2014,12205.416745444249,34323604.332513474,2.8121616040128234
Lepidorhombus,2014,11609.507860105496,35465257.76236661,3.0548459236793466
Lepidorhombus boscii,2014,1,3481.0309759999986,3.4810309759999987
Lepidorhombus whiffiagonis,2014,2748.1771053889447,5495008.325015594,1.9995102623627654
Lepidorhynchus denticulatus,2014,2250.4725207008178,1368187.380943756,0.6079556041491633
Lepidotrigla cavillone,2014,362.9374259040571,531003.1979751297,1.463070932
Lepophidium brevibarbe,2014,10.2254369221,2801.7697166554,0.274
Lethrinidae,2014,40756.15606617971,84046791.95848529,2.0621864295055303
Lethrinus,2014,2265.6114032348983,5901749.115344425,2.6049255873790873
Lethrinus atlanticus,2014,255.5255441217,1002751.7424646806,3.9242720171533874
Lethrinus borbonicus,2014,37.2749771209,149286.28336920458,4.005000000000003
Lethrinus harak,2014,2.5332508723,10145.669743561499,4.005
Lethrinus lentjan,2014,174.50712234317527,723571.2307092733,4.146370766955525
Lethrinus mahsena,2014,26.6297172016,109248.14239240799,4.102489769806644
Lethrinus microdon,2014,8.5648005682,34302.02627564099,4.004999999999998
Lethrinus miniatus,2014,112.84217005429718,757017.6185715982,6.708641088764403
Lethrinus nebulosus,2014,392.7385015514575,1177033.331557009,2.9969899230844605
Lethrinus obsoletus,2014,18.5771730635,68159.64796998154,3.6690000000000023
Lethrinus rubrioperculatus,2014,1.7190034918076778,12657.461171243584,7.363255067000004
Lethrinus xanthochilus,2014,2.1110423936,8454.724786367997,4.004999999999999
Leuciscus idus,2014,35.19988643790851,12189.634301885038,0.3462975462545076
Leucoraja circularis,2014,104.86619340512392,241874.86292205032,2.3065094199388754
Leucoraja erinacea,2014,4126.82764316,959629.1815008284,0.23253434949999993
Leucoraja fullonica,2014,213.02203732421805,541652.8687950998,2.542708142306929
Leucoraja naevus,2014,2603.7552182874542,4464726.544526238,1.7147259132380288
Lichia amia,2014,1433.8521336520312,4206237.929767723,2.9335228026996107
Limanda aspera,2014,152159.99999999956,44038213.38959984,0.28942043499999975
Limanda ferruginea,2014,8328.336507480653,28425152.558626894,3.4130648459143
Limanda limanda,2014,7475.826146297633,7242013.814375327,0.9687242149099332
Limulus polyphemus,2014,115.321683672,153186.4048852386,1.3283399964999998
Liocarcinus depurator,2014,1.7581818181818178,2572.3434226054546,1.4630701990000001
Liparis tanakae,2014,4124,6033701.500676006,1.4630701990000015
Lithodes aequispinus,2014,3238,7558545.996523,2.3343255085
Lithodes antarcticus,2014,3449,7758509.569069004,2.249495381000001
Lithodidae,2014,1.414427046036057,1216.175408391142,0.8598360811888341
Lithognathus mormyrus,2014,3875.676767465936,25164052.54316638,6.492815075396391
Litopenaeus occidentalis,2014,1507.8432919416728,3171847.1597809233,2.1035655208549473
Litopenaeus schmitti,2014,416.176769515959,945498.3185074244,2.271867119366372
Litopenaeus setiferus,2014,44364.481311977084,186395922.0304174,4.201467401808574
Litopenaeus stylirostris,2014,9557.724516499095,26549829.100826055,2.7778399612788807
Litopenaeus vannamei,2014,5216.129202282447,14230317.039309058,2.7281373768660155
Littorina,2014,74.289753561,203591.96995144396,2.740512119000001
Liza,2014,2254.410179908601,8948236.617965348,3.969214075465242
Liza aurata,2014,35.976582592051514,54871.074981419515,1.5251886373872112
Liza haematocheila,2014,117821.41066,92775310.26635806,0.7874231835000003
Liza klunzingeri,2014,110.27633997800001,133387.8146876154,1.209577818
Liza ramada,2014,139.2743742243557,203768.2230620285,1.463070462149629
Liza saliens,2014,37.83402424242425,55353.833377334515,1.4630701990000012
Lobatus gigas,2014,1807.9933369379135,2647535.4876772463,1.4643502459811126
Lobotes surinamensis,2014,109.61204693697968,464348.990121285,4.236295216603862
Loliginidae,2014,210303.9165403999,680591381.2643569,3.2362278005108553
Loligo,2014,6860.925720047864,27281931.64767885,3.976421369489556
Loligo forbesii,2014,14.00000000000001,20482.993048000004,1.4630709319999993
Lophiidae,2014,24266.784773937943,76365249.35291131,3.1469043000260215
Lophius,2014,20130.703987237397,110396137.85267106,5.4839680680149465
Lophius americanus,2014,212.42669716674362,558048.8978726723,2.6270186625113023
Lophius budegassa,2014,17.164623787,147204.56189747553,8.57604359548877
Lophius gastrophysus,2014,1909.0169998411006,10596732.574938795,5.550884342999998
Lophius piscatorius,2014,4320.560366723328,26482719.900057204,6.129464155627907
Lophius vomerinus,2014,9489.249999999996,42643283.24001473,4.49385180493872
Lopholatilus chamaeleonticeps,2014,56.429566352,313515.5803049147,5.5558743505
Lota lota,2014,94.10731347464794,399699.08002997766,4.247269051386263
Lunarca ovalis,2014,63.298500423544304,212700.11851329776,3.360271050499997
Lutjanidae,2014,18464.571280697728,90931735.84744424,4.924660013227676
Lutjanus,2014,128358.03490955691,314844632.1068577,2.4528626690857505
Lutjanus analis,2014,8.3292681457,45561.48174824661,5.470046221500001
Lutjanus apodus,2014,11.3324302486,63018.1074589608,5.560864357999999
Lutjanus argentimaculatus,2014,701.6516373588373,857449.215217239,1.222044059420792
Lutjanus bohar,2014,16.522361198311525,66254.04912078811,4.009962518405592
Lutjanus campechanus,2014,2.240290888,15413.699417956326,6.880222340999999
Lutjanus erythropterus,2014,405.47211638048407,2516186.950252971,6.205573326999998
Lutjanus fulviflamma,2014,0.8487366266,2112.518823570639,2.489015741
Lutjanus gibbus,2014,13.4940541555,52734.76363969399,3.907999999999999
Lutjanus griseus,2014,0.226342408,1150.2321992562404,5.081823638
Lutjanus guttatus,2014,24.040244184156784,56729.411612010175,2.359768527201421
Lutjanus jocu,2014,2.5358884465,5805.702166070602,2.289415441
Lutjanus johnii,2014,5215.868905760608,15706943.756908556,3.0113762521065666
Lutjanus kasmira,2014,0.7360393176,2739.5383401072004,3.722000000000001
Lutjanus malabaricus,2014,6275.291194091859,22297174.14070898,3.55316963804032
Lutjanus purpureus,2014,2212.4368375379813,14935968.191454416,6.750912811628688
Lutjanus quinquelineatus,2014,4207.691681814843,13209640.157812828,3.1394030638944783
Lutjanus synagris,2014,165.6577001930274,635280.3186212588,3.8348976104401937
Lycodes,2014,1,1029.937548,1.0299375480000001
Macolor,2014,28.6842740881,96407.84521010416,3.3610000000000024
Macrodon ancylodon,2014,3529.4431784960098,12196291.479831861,3.455585162594692
Macrouridae,2014,2143.0590313623215,1398454.0176583799,0.6525503951094602
Macrourus,2014,1013.8533805993077,352323.0861841356,0.3475089129513686
Macrourus berglax,2014,149.71711804095312,100865.37055033295,0.6737063327838209
Macrourus carinatus,2014,1706.546138531209,572784.666621605,0.3356397191315259
Macrourus whitsoni,2014,1.50189,1043.226377093159,0.6946090439999993
Macruronus magellanicus,2014,66530,93266997.29018553,1.401878810915159
Macruronus novaezelandiae,2014,129985.74349332719,298188791.34358466,2.2940115071841873
Mactridae,2014,104.4497253015,407478.00069212064,3.9011878634999997
Mactromeris polynyma,2014,21045,30790312.33795493,1.4630701989999968
Maja squinado,2014,7.711049744728489,17065.358636181965,2.213104467112065
Makaira,2014,0.04329082107345454,63.46434369368436,1.4660000000000002
Makaira nigricans,2014,578.7760664653414,1079205.8247844637,1.8646345060107792
Malacanthidae,2014,193.54462315195636,337186.7494354198,1.7421654187245836
Malacostraca,2014,3007.0653458170154,7832919.021080607,2.604838312535045
Mallotus villosus,2014,264370.9645775372,111014676.09181906,0.41992007809639637
Mancopsetta maculata,2014,0.016852,24.655658993548,1.463070199
Marine finfishes not identified,2014,11398.500181663321,12249537.408996815,1.0746622111479676
Marine fishes not identified,2014,5780041.814563065,5449080005.994579,0.9427405857627859
Marine groundfishes not identified,2014,15260.765357930975,21183749.99287214,1.3881184525167347
Marine pelagic fishes not identified,2014,81073.01812089402,127457449.51866604,1.5721315484839204
Marsupenaeus japonicus,2014,3017.6477238139,12747033.961450655,4.224162370198773
Martialia hyadesi,2014,1e-6,0.0014630701989999998,1.4630701989999997
Maurolicus muelleri,2014,23.4,34235.842656600005,1.4630701990000001
Megalaspis cordyla,2014,96064.49946612942,68753525.75566827,0.7157017018540706
Megalops atlanticus,2014,121.45611056982281,140205.45844850838,1.1543713839568979
Megalops cyprinoides,2014,110.78493777756493,72212.38045182111,0.6518248951568653
Melanogrammus aeglefinus,2014,260236.76467733525,432031598.3017885,1.6601482071046334
Melicertus kerathurus,2014,3965.9390491178046,23945798.982646674,6.037863589450082
Melicertus latisulcatus,2014,6730.305373564731,36650433.513010934,5.445582552162696
Mene maculata,2014,3705.1846234974055,11549114.136053,3.1170144836538634
Menidae,2014,6672.272149440801,19724484.517796613,2.9561870493321694
Menidia menidia,2014,449,1282021.7488834998,2.8552822914999996
Menippe mercenaria,2014,5,5035,1.007
Menticirrhus,2014,987.2002589828003,1035528.425225045,1.0489547746797003
Menticirrhus americanus,2014,142.8731317030816,129776.16634071732,0.9083315021778737
Menticirrhus saxatilis,2014,0.04309124,42.5750709352914,0.988021485
Mercenaria mercenaria,2014,857.5529472825567,8860832.938454393,10.332694869200678
Meretrix lusoria,2014,302.4316939783002,780373.9731639791,2.580331323409417
Merlangius merlangus,2014,37681.4388695607,49274483.78523926,1.3076592949597658
Merluccius,2014,277133.6422277562,355812761.7988592,1.2839031701046322
Merluccius australis,2014,12502.293967151385,22973668.030608013,1.8375562189602317
Merluccius bilinearis,2014,8885.435248743363,16276473.43453124,1.8318149847339404
